FILEID,STUSAB,SUMLEV,LOGRECNO,REGION,DIVISION,STATE,COUNTY,TRACT,BLOCK,P0010001
SF1ST,OH,101,124693,2,3,39,49,6236,3009,0
SF1ST,OH,101,124694,2,3,39,49,6236,3010,29
SF1ST,OH,101,124695,2,3,39,49,6236,3011,60
SF1ST,OH,101,124696,2,3,39,49,6236,3012,130
SF1ST,OH,101,124697,2,3,39,49,6236,3013,38
SF1ST,OH,101,124698,2,3,39,49,6236,3014,329
SF1ST,OH,101,124699,2,3,39,49,6236,3015,0
SF1ST,OH,101,124700,2,3,39,49,6236,3017,67
SF1ST,OH,101,124701,2,3,39,49,6236,3019,217
SF1ST,OH,101,124702,2,3,39,49,6236,3020,0
SF1ST,OH,101,124703,2,3,39,49,6236,3021,0
SF1ST,OH,101,124704,2,3,39,49,6236,3022,0
SF1ST,OH,101,124705,2,3,39,49,6236,3023,0
SF1ST,OH,101,124706,2,3,39,49,6236,3024,0
SF1ST,OH,101,124707,2,3,39,49,6236,3025,226
SF1ST,OH,101,124708,2,3,39,49,6236,3026,90
SF1ST,OH,101,124709,2,3,39,49,6236,3027,60
SF1ST,OH,101,124710,2,3,39,49,6236,3028,130
SF1ST,OH,101,124711,2,3,39,49,6236,3029,106
SF1ST,OH,101,124714,2,3,39,49,6371,2000,0
SF1ST,OH,101,124715,2,3,39,49,6371,2001,0
SF1ST,OH,101,124717,2,3,39,49,6371,4000,0
SF1ST,OH,101,124718,2,3,39,49,6371,4001,0
SF1ST,OH,101,124719,2,3,39,49,6371,4002,0
SF1ST,OH,101,124720,2,3,39,49,6371,4003,351
SF1ST,OH,101,124721,2,3,39,49,6371,4004,17
SF1ST,OH,101,124722,2,3,39,49,6371,4005,52
SF1ST,OH,101,124723,2,3,39,49,6371,4006,13
SF1ST,OH,101,124724,2,3,39,49,6371,4007,1
SF1ST,OH,101,124725,2,3,39,49,6371,4008,7
SF1ST,OH,101,124726,2,3,39,49,6371,4009,0
SF1ST,OH,101,124727,2,3,39,49,6371,4010,0
SF1ST,OH,101,124728,2,3,39,49,6371,4011,0
SF1ST,OH,101,124729,2,3,39,49,6371,4012,98
SF1ST,OH,101,124730,2,3,39,49,6371,4013,0
SF1ST,OH,101,124731,2,3,39,49,6371,4020,0
SF1ST,OH,101,124734,2,3,39,49,6383,1001,99
SF1ST,OH,101,124735,2,3,39,49,6383,1002,146
SF1ST,OH,101,124736,2,3,39,49,6383,1003,0
SF1ST,OH,101,124737,2,3,39,49,6383,1004,35
SF1ST,OH,101,124738,2,3,39,49,6383,1005,69
SF1ST,OH,101,124739,2,3,39,49,6383,1006,149
SF1ST,OH,101,124740,2,3,39,49,6383,1007,149
SF1ST,OH,101,124741,2,3,39,49,6383,1008,35
SF1ST,OH,101,124742,2,3,39,49,6383,1009,31
SF1ST,OH,101,124743,2,3,39,49,6383,1010,39
SF1ST,OH,101,124744,2,3,39,49,6383,1011,70
SF1ST,OH,101,124745,2,3,39,49,6383,1012,999
SF1ST,OH,101,124746,2,3,39,49,6383,1013,0
SF1ST,OH,101,124747,2,3,39,49,6383,1014,36
SF1ST,OH,101,124748,2,3,39,49,6383,1015,0
SF1ST,OH,101,124749,2,3,39,49,6383,1016,28
SF1ST,OH,101,124750,2,3,39,49,6383,1017,0
SF1ST,OH,101,124751,2,3,39,49,6383,1018,3
SF1ST,OH,101,124752,2,3,39,49,6383,1019,126
SF1ST,OH,101,124753,2,3,39,49,6383,1020,0
SF1ST,OH,101,124754,2,3,39,49,6383,1021,0
SF1ST,OH,101,124755,2,3,39,49,6383,1026,94
SF1ST,OH,101,124756,2,3,39,49,6383,1027,444
SF1ST,OH,101,124757,2,3,39,49,6383,1028,0
SF1ST,OH,101,124758,2,3,39,49,6383,1029,0
SF1ST,OH,101,124759,2,3,39,49,6383,1032,80
SF1ST,OH,101,124760,2,3,39,49,6383,1033,0
SF1ST,OH,101,124761,2,3,39,49,6383,1034,47
SF1ST,OH,101,124762,2,3,39,49,6383,1035,0
SF1ST,OH,101,124763,2,3,39,49,6383,1036,10
SF1ST,OH,101,124764,2,3,39,49,6383,1037,15
SF1ST,OH,101,124765,2,3,39,49,6383,1038,0
SF1ST,OH,101,124768,2,3,39,49,6386,1008,0
SF1ST,OH,101,124769,2,3,39,49,6386,1009,4
SF1ST,OH,101,124770,2,3,39,49,6386,1010,0
SF1ST,OH,101,124771,2,3,39,49,6386,1011,0
SF1ST,OH,101,124772,2,3,39,49,6386,1012,0
SF1ST,OH,101,124773,2,3,39,49,6386,1013,0
SF1ST,OH,101,124774,2,3,39,49,6386,1016,0
SF1ST,OH,101,124775,2,3,39,49,6386,1017,0
SF1ST,OH,101,124776,2,3,39,49,6386,1018,114
SF1ST,OH,101,124777,2,3,39,49,6386,1019,0
SF1ST,OH,101,124778,2,3,39,49,6386,1020,135
SF1ST,OH,101,124779,2,3,39,49,6386,1021,98
SF1ST,OH,101,124780,2,3,39,49,6386,1022,11
SF1ST,OH,101,124781,2,3,39,49,6386,1023,52
SF1ST,OH,101,124782,2,3,39,49,6386,1024,0
SF1ST,OH,101,124783,2,3,39,49,6386,1025,79
SF1ST,OH,101,124784,2,3,39,49,6386,1026,100
SF1ST,OH,101,124785,2,3,39,49,6386,1027,0
SF1ST,OH,101,124786,2,3,39,49,6386,1028,0
SF1ST,OH,101,124787,2,3,39,49,6386,1029,0
SF1ST,OH,101,124788,2,3,39,49,6386,1030,0
SF1ST,OH,101,124789,2,3,39,49,6386,1031,0
SF1ST,OH,101,124790,2,3,39,49,6386,1034,0
SF1ST,OH,101,124791,2,3,39,49,6386,1035,0
SF1ST,OH,101,124792,2,3,39,49,6386,1036,1
SF1ST,OH,101,124793,2,3,39,49,6386,1037,0
SF1ST,OH,101,124794,2,3,39,49,6386,1038,70
SF1ST,OH,101,124797,2,3,39,49,10400,1000,287
SF1ST,OH,101,124798,2,3,39,49,10400,1001,0
SF1ST,OH,101,124799,2,3,39,49,10400,1002,73
SF1ST,OH,101,124800,2,3,39,49,10400,1003,55
SF1ST,OH,101,124801,2,3,39,49,10400,1004,38
SF1ST,OH,101,124802,2,3,39,49,10400,1005,60
SF1ST,OH,101,124803,2,3,39,49,10400,1006,62
SF1ST,OH,101,124804,2,3,39,49,10400,1007,23
SF1ST,OH,101,124805,2,3,39,49,10400,1008,17
SF1ST,OH,101,124806,2,3,39,49,10400,1009,0
SF1ST,OH,101,124807,2,3,39,49,10400,1010,67
SF1ST,OH,101,124808,2,3,39,49,10400,1011,95
SF1ST,OH,101,124809,2,3,39,49,10400,1012,159
SF1ST,OH,101,124810,2,3,39,49,10400,1013,41
SF1ST,OH,101,124811,2,3,39,49,10400,1014,136
SF1ST,OH,101,124812,2,3,39,49,10400,1015,32
SF1ST,OH,101,124813,2,3,39,49,10400,1016,10
SF1ST,OH,101,124814,2,3,39,49,10400,1017,272
SF1ST,OH,101,124815,2,3,39,49,10400,1018,53
SF1ST,OH,101,124816,2,3,39,49,10400,1019,36
SF1ST,OH,101,124817,2,3,39,49,10400,1020,120
SF1ST,OH,101,124818,2,3,39,49,10400,1021,493
SF1ST,OH,101,124819,2,3,39,49,10400,1022,64
SF1ST,OH,101,124820,2,3,39,49,10400,1023,137
SF1ST,OH,101,124821,2,3,39,49,10400,1024,0
SF1ST,OH,101,124822,2,3,39,49,10400,1025,0
SF1ST,OH,101,124823,2,3,39,49,10400,1026,58
SF1ST,OH,101,124824,2,3,39,49,10400,1027,143
SF1ST,OH,101,124825,2,3,39,49,10400,1028,60
SF1ST,OH,101,124826,2,3,39,49,10400,1029,114
SF1ST,OH,101,124827,2,3,39,49,10400,1030,22
SF1ST,OH,101,124828,2,3,39,49,10400,1031,163
SF1ST,OH,101,124829,2,3,39,49,10400,1032,0
SF1ST,OH,101,124830,2,3,39,49,10400,1033,0
SF1ST,OH,101,124831,2,3,39,49,10400,1034,235
SF1ST,OH,101,124832,2,3,39,49,10400,1035,0
SF1ST,OH,101,124833,2,3,39,49,10400,1036,0
SF1ST,OH,101,124834,2,3,39,49,10400,1037,0
SF1ST,OH,101,124835,2,3,39,49,10400,1038,0
SF1ST,OH,101,124836,2,3,39,49,10400,1039,48
SF1ST,OH,101,124838,2,3,39,49,10400,2000,341
SF1ST,OH,101,124839,2,3,39,49,10400,2001,7
SF1ST,OH,101,124840,2,3,39,49,10400,2002,0
SF1ST,OH,101,124841,2,3,39,49,10400,2003,49
SF1ST,OH,101,124842,2,3,39,49,10400,2004,100
SF1ST,OH,101,124843,2,3,39,49,10400,2005,33
SF1ST,OH,101,124844,2,3,39,49,10400,2006,0
SF1ST,OH,101,124845,2,3,39,49,10400,2007,28
SF1ST,OH,101,124846,2,3,39,49,10400,2008,0
SF1ST,OH,101,124847,2,3,39,49,10400,2009,211
SF1ST,OH,101,124848,2,3,39,49,10400,2010,3
SF1ST,OH,101,124849,2,3,39,49,10400,2011,0
SF1ST,OH,101,124850,2,3,39,49,10400,2012,425
SF1ST,OH,101,124851,2,3,39,49,10400,2013,31
SF1ST,OH,101,124852,2,3,39,49,10400,2014,0
SF1ST,OH,101,124853,2,3,39,49,10400,2015,98
SF1ST,OH,101,124854,2,3,39,49,10400,2016,42
SF1ST,OH,101,124855,2,3,39,49,10400,2017,188
SF1ST,OH,101,124856,2,3,39,49,10400,2018,0
SF1ST,OH,101,124857,2,3,39,49,10400,2019,0
SF1ST,OH,101,124858,2,3,39,49,10400,2020,32
SF1ST,OH,101,124859,2,3,39,49,10400,2021,0
SF1ST,OH,101,124860,2,3,39,49,10400,2022,53
SF1ST,OH,101,124861,2,3,39,49,10400,2023,135
SF1ST,OH,101,124862,2,3,39,49,10400,2024,11
SF1ST,OH,101,124863,2,3,39,49,10400,2025,70
SF1ST,OH,101,124864,2,3,39,49,10400,2026,0
SF1ST,OH,101,124865,2,3,39,49,10400,2027,370
SF1ST,OH,101,124866,2,3,39,49,10400,2028,43
SF1ST,OH,101,124867,2,3,39,49,10400,2029,2
SF1ST,OH,101,124868,2,3,39,49,10400,2030,0
SF1ST,OH,101,124869,2,3,39,49,10400,2031,0
SF1ST,OH,101,124870,2,3,39,49,10400,2032,0
SF1ST,OH,101,124871,2,3,39,49,10400,2033,19
SF1ST,OH,101,124873,2,3,39,49,10400,3000,86
SF1ST,OH,101,124874,2,3,39,49,10400,3001,88
SF1ST,OH,101,124875,2,3,39,49,10400,3002,192
SF1ST,OH,101,124876,2,3,39,49,10400,3003,87
SF1ST,OH,101,124877,2,3,39,49,10400,3004,47
SF1ST,OH,101,124878,2,3,39,49,10400,3005,106
SF1ST,OH,101,124879,2,3,39,49,10400,3006,118
SF1ST,OH,101,124880,2,3,39,49,10400,3007,188
SF1ST,OH,101,124881,2,3,39,49,10400,3008,13
SF1ST,OH,101,124882,2,3,39,49,10400,3009,167
SF1ST,OH,101,124883,2,3,39,49,10400,3010,39
SF1ST,OH,101,124884,2,3,39,49,10400,3011,43
SF1ST,OH,101,124885,2,3,39,49,10400,3012,21
SF1ST,OH,101,124886,2,3,39,49,10400,3013,351
SF1ST,OH,101,124887,2,3,39,49,10400,3014,65
SF1ST,OH,101,124888,2,3,39,49,10400,3015,109
SF1ST,OH,101,124889,2,3,39,49,10400,3016,75
SF1ST,OH,101,124890,2,3,39,49,10400,3017,90
SF1ST,OH,101,124891,2,3,39,49,10400,3018,150
SF1ST,OH,101,124894,2,3,39,49,10500,1000,156
SF1ST,OH,101,124895,2,3,39,49,10500,1001,381
SF1ST,OH,101,124896,2,3,39,49,10500,1002,29
SF1ST,OH,101,124897,2,3,39,49,10500,1003,62
SF1ST,OH,101,124898,2,3,39,49,10500,1004,44
SF1ST,OH,101,124899,2,3,39,49,10500,1007,0
SF1ST,OH,101,124900,2,3,39,49,10500,1009,0
SF1ST,OH,101,124901,2,3,39,49,10500,1010,0
SF1ST,OH,101,124902,2,3,39,49,10500,1011,114
SF1ST,OH,101,124903,2,3,39,49,10500,1014,232
SF1ST,OH,101,124904,2,3,39,49,10500,1016,112
SF1ST,OH,101,124905,2,3,39,49,10500,1018,0
SF1ST,OH,101,124906,2,3,39,49,10500,1019,0
SF1ST,OH,101,124907,2,3,39,49,10500,1020,118
SF1ST,OH,101,124908,2,3,39,49,10500,1021,30
SF1ST,OH,101,124909,2,3,39,49,10500,1022,35
SF1ST,OH,101,124910,2,3,39,49,10500,1023,0
SF1ST,OH,101,124911,2,3,39,49,10500,1024,0
SF1ST,OH,101,124913,2,3,39,49,10500,2000,28
SF1ST,OH,101,124914,2,3,39,49,10500,2001,28
SF1ST,OH,101,124915,2,3,39,49,10500,2002,69
SF1ST,OH,101,124916,2,3,39,49,10500,2003,15
SF1ST,OH,101,124917,2,3,39,49,10500,2004,201
SF1ST,OH,101,124918,2,3,39,49,10500,2005,51
SF1ST,OH,101,124919,2,3,39,49,10500,2006,65
SF1ST,OH,101,124920,2,3,39,49,10500,2007,120
SF1ST,OH,101,124921,2,3,39,49,10500,2008,86
SF1ST,OH,101,124922,2,3,39,49,10500,2009,28
SF1ST,OH,101,124923,2,3,39,49,10500,2010,214
SF1ST,OH,101,124924,2,3,39,49,10500,2011,148
SF1ST,OH,101,124925,2,3,39,49,10500,2012,210
SF1ST,OH,101,124926,2,3,39,49,10500,2013,198
SF1ST,OH,101,124927,2,3,39,49,10500,2014,43
SF1ST,OH,101,124928,2,3,39,49,10500,2015,173
SF1ST,OH,101,124929,2,3,39,49,10500,2016,55
SF1ST,OH,101,124930,2,3,39,49,10500,2017,86
SF1ST,OH,101,124931,2,3,39,49,10500,2018,114
SF1ST,OH,101,124932,2,3,39,49,10500,2019,158
SF1ST,OH,101,124933,2,3,39,49,10500,2020,91
SF1ST,OH,101,124934,2,3,39,49,10500,2021,58
SF1ST,OH,101,124935,2,3,39,49,10500,2022,91
SF1ST,OH,101,124936,2,3,39,49,10500,2023,35
SF1ST,OH,101,124937,2,3,39,49,10500,2024,90
SF1ST,OH,101,124939,2,3,39,49,10500,3000,371
SF1ST,OH,101,124940,2,3,39,49,10500,3001,0
SF1ST,OH,101,124941,2,3,39,49,10500,3002,21
SF1ST,OH,101,124942,2,3,39,49,10500,3003,82
SF1ST,OH,101,124943,2,3,39,49,10500,3004,418
SF1ST,OH,101,124944,2,3,39,49,10500,3005,0
SF1ST,OH,101,124945,2,3,39,49,10500,3006,0
SF1ST,OH,101,124946,2,3,39,49,10500,3007,0
SF1ST,OH,101,124947,2,3,39,49,10500,3008,606
SF1ST,OH,101,124948,2,3,39,49,10500,3009,0
SF1ST,OH,101,124949,2,3,39,49,10500,3010,0
SF1ST,OH,101,124950,2,3,39,49,10500,3011,393
SF1ST,OH,101,124951,2,3,39,49,10500,3012,133
SF1ST,OH,101,124952,2,3,39,49,10500,3013,24
SF1ST,OH,101,124953,2,3,39,49,10500,3014,35
SF1ST,OH,101,124954,2,3,39,49,10500,3015,157
SF1ST,OH,101,124955,2,3,39,49,10500,3016,16
SF1ST,OH,101,124956,2,3,39,49,10500,3017,0
SF1ST,OH,101,124957,2,3,39,49,10500,3018,3
SF1ST,OH,101,124958,2,3,39,49,10500,3019,84
SF1ST,OH,101,124959,2,3,39,49,10500,3020,31
SF1ST,OH,101,124961,2,3,39,49,10500,4000,145
SF1ST,OH,101,124962,2,3,39,49,10500,4001,62
SF1ST,OH,101,124963,2,3,39,49,10500,4002,156
SF1ST,OH,101,124964,2,3,39,49,10500,4003,0
SF1ST,OH,101,124965,2,3,39,49,10500,4004,25
SF1ST,OH,101,124966,2,3,39,49,10500,4005,266
SF1ST,OH,101,124967,2,3,39,49,10500,4006,31
SF1ST,OH,101,124968,2,3,39,49,10500,4007,112
SF1ST,OH,101,124969,2,3,39,49,10500,4008,15
SF1ST,OH,101,124970,2,3,39,49,10500,4009,49
SF1ST,OH,101,124971,2,3,39,49,10500,4010,247
SF1ST,OH,101,124972,2,3,39,49,10500,4011,29
SF1ST,OH,101,124973,2,3,39,49,10500,4012,85
SF1ST,OH,101,124974,2,3,39,49,10500,4013,0
SF1ST,OH,101,124975,2,3,39,49,10500,4014,0
SF1ST,OH,101,124976,2,3,39,49,10500,4015,0
SF1ST,OH,101,124977,2,3,39,49,10500,4016,46
SF1ST,OH,101,124978,2,3,39,49,10500,4017,4
SF1ST,OH,101,124979,2,3,39,49,10500,4018,19
SF1ST,OH,101,124980,2,3,39,49,10500,4019,203
SF1ST,OH,101,124981,2,3,39,49,10500,4020,0
SF1ST,OH,101,124982,2,3,39,49,10500,4021,0
SF1ST,OH,101,124983,2,3,39,49,10500,4022,299
SF1ST,OH,101,124984,2,3,39,49,10500,4023,6
SF1ST,OH,101,124985,2,3,39,49,10500,4024,0
SF1ST,OH,101,124986,2,3,39,49,10500,4025,0
SF1ST,OH,101,124987,2,3,39,49,10500,4026,0
SF1ST,OH,101,124988,2,3,39,49,10500,4027,0
SF1ST,OH,101,124989,2,3,39,49,10500,4028,0
SF1ST,OH,101,124990,2,3,39,49,10500,4029,0
SF1ST,OH,101,124991,2,3,39,49,10500,4030,0
SF1ST,OH,101,124992,2,3,39,49,10500,4031,0
SF1ST,OH,101,124993,2,3,39,49,10500,4032,0
SF1ST,OH,101,124994,2,3,39,49,10500,4033,0
SF1ST,OH,101,124995,2,3,39,49,10500,4034,5
SF1ST,OH,101,124996,2,3,39,49,10500,4035,0
SF1ST,OH,101,124997,2,3,39,49,10500,4036,0
SF1ST,OH,101,124998,2,3,39,49,10500,4037,0
SF1ST,OH,101,124999,2,3,39,49,10500,4038,0
SF1ST,OH,101,125000,2,3,39,49,10500,4039,0
SF1ST,OH,101,125001,2,3,39,49,10500,4040,0
SF1ST,OH,101,125006,2,3,39,49,8210,1000,15
SF1ST,OH,101,125007,2,3,39,49,8210,1004,46
SF1ST,OH,101,125008,2,3,39,49,8210,1005,24
SF1ST,OH,101,125009,2,3,39,49,8210,1017,2
SF1ST,OH,101,125010,2,3,39,49,8210,1018,0
SF1ST,OH,101,125013,2,3,39,49,8241,2045,41
SF1ST,OH,101,125014,2,3,39,49,8241,2047,24
SF1ST,OH,101,125015,2,3,39,49,8241,2048,46
SF1ST,OH,101,125016,2,3,39,49,8241,2049,13
SF1ST,OH,101,125017,2,3,39,49,8241,2050,0
SF1ST,OH,101,125018,2,3,39,49,8241,2053,2
SF1ST,OH,101,125019,2,3,39,49,8241,2054,0
SF1ST,OH,101,125020,2,3,39,49,8241,2055,46
SF1ST,OH,101,125021,2,3,39,49,8241,2056,54
SF1ST,OH,101,125022,2,3,39,49,8241,2057,58
SF1ST,OH,101,125023,2,3,39,49,8241,2058,56
SF1ST,OH,101,125024,2,3,39,49,8241,2059,0
SF1ST,OH,101,125025,2,3,39,49,8241,2060,38
SF1ST,OH,101,125026,2,3,39,49,8241,2061,0
SF1ST,OH,101,125027,2,3,39,49,8241,2062,35
SF1ST,OH,101,125028,2,3,39,49,8241,2063,55
SF1ST,OH,101,125029,2,3,39,49,8241,2064,65
SF1ST,OH,101,125030,2,3,39,49,8241,2066,0
SF1ST,OH,101,125034,2,3,39,49,4500,5001,0
SF1ST,OH,101,125037,2,3,39,49,4900,3014,0
SF1ST,OH,101,125039,2,3,39,49,4900,4010,0
SF1ST,OH,101,125040,2,3,39,49,4900,4011,0
SF1ST,OH,101,125041,2,3,39,49,4900,4012,0
SF1ST,OH,101,125044,2,3,39,49,5100,1051,0
SF1ST,OH,101,125045,2,3,39,49,5100,1054,0
SF1ST,OH,101,125046,2,3,39,49,5100,1055,0
SF1ST,OH,101,125048,2,3,39,49,5100,2001,0
SF1ST,OH,101,125049,2,3,39,49,5100,2003,0
SF1ST,OH,101,125050,2,3,39,49,5100,2015,0
SF1ST,OH,101,125051,2,3,39,49,5100,2019,0
SF1ST,OH,101,125052,2,3,39,49,5100,2020,27
SF1ST,OH,101,125053,2,3,39,49,5100,2022,42
SF1ST,OH,101,125054,2,3,39,49,5100,2031,45
SF1ST,OH,101,125055,2,3,39,49,5100,2033,12
SF1ST,OH,101,125056,2,3,39,49,5100,2044,2
SF1ST,OH,101,125059,2,3,39,49,8161,3027,0
SF1ST,OH,101,125060,2,3,39,49,8161,3028,0
SF1ST,OH,101,125063,2,3,39,49,8210,1001,0
SF1ST,OH,101,125065,2,3,39,49,8210,2013,0
SF1ST,OH,101,125066,2,3,39,49,8210,2014,0
SF1ST,OH,101,125067,2,3,39,49,8210,2015,0
SF1ST,OH,101,125068,2,3,39,49,8210,2016,0
SF1ST,OH,101,125069,2,3,39,49,8210,2020,0
SF1ST,OH,101,125070,2,3,39,49,8210,2021,0
SF1ST,OH,101,125071,2,3,39,49,8210,2022,0
SF1ST,OH,101,125072,2,3,39,49,8210,2023,0
SF1ST,OH,101,125073,2,3,39,49,8210,2025,0
SF1ST,OH,101,125074,2,3,39,49,8210,2029,0
SF1ST,OH,101,125075,2,3,39,49,8210,2030,0
SF1ST,OH,101,125076,2,3,39,49,8210,2049,0
SF1ST,OH,101,125077,2,3,39,49,8210,2052,0
SF1ST,OH,101,125078,2,3,39,49,8210,2057,0
SF1ST,OH,101,125079,2,3,39,49,8210,2066,0
SF1ST,OH,101,125080,2,3,39,49,8210,2067,0
SF1ST,OH,101,125081,2,3,39,49,8210,2068,71
SF1ST,OH,101,125082,2,3,39,49,8210,2069,0
SF1ST,OH,101,125083,2,3,39,49,8210,2070,0
SF1ST,OH,101,125084,2,3,39,49,8210,2071,0
SF1ST,OH,101,125085,2,3,39,49,8210,2073,0
SF1ST,OH,101,125086,2,3,39,49,8210,2074,0
SF1ST,OH,101,125087,2,3,39,49,8210,2075,0
SF1ST,OH,101,125088,2,3,39,49,8210,2076,0
SF1ST,OH,101,125089,2,3,39,49,8210,2077,0
SF1ST,OH,101,125090,2,3,39,49,8210,2079,0
SF1ST,OH,101,125091,2,3,39,49,8210,2080,0
SF1ST,OH,101,125092,2,3,39,49,8210,2081,121
SF1ST,OH,101,125093,2,3,39,49,8210,2082,42
SF1ST,OH,101,125094,2,3,39,49,8210,2083,63
SF1ST,OH,101,125095,2,3,39,49,8210,2084,56
SF1ST,OH,101,125096,2,3,39,49,8210,2085,0
SF1ST,OH,101,125097,2,3,39,49,8210,2086,1
SF1ST,OH,101,125098,2,3,39,49,8210,2088,0
SF1ST,OH,101,125099,2,3,39,49,8210,2089,0
SF1ST,OH,101,125100,2,3,39,49,8210,2090,0
SF1ST,OH,101,125101,2,3,39,49,8210,2091,0
SF1ST,OH,101,125102,2,3,39,49,8210,2092,94
SF1ST,OH,101,125103,2,3,39,49,8210,2094,0
SF1ST,OH,101,125104,2,3,39,49,8210,2099,0
SF1ST,OH,101,125105,2,3,39,49,8210,2101,0
SF1ST,OH,101,125106,2,3,39,49,8210,2102,31
SF1ST,OH,101,125107,2,3,39,49,8210,2103,0
SF1ST,OH,101,125108,2,3,39,49,8210,2104,66
SF1ST,OH,101,125111,2,3,39,49,8230,1000,0
SF1ST,OH,101,125112,2,3,39,49,8230,1001,315
SF1ST,OH,101,125113,2,3,39,49,8230,1002,30
SF1ST,OH,101,125114,2,3,39,49,8230,1003,0
SF1ST,OH,101,125115,2,3,39,49,8230,1004,0
SF1ST,OH,101,125116,2,3,39,49,8230,1005,0
SF1ST,OH,101,125117,2,3,39,49,8230,1006,0
SF1ST,OH,101,125118,2,3,39,49,8230,1007,0
SF1ST,OH,101,125119,2,3,39,49,8230,1008,0
SF1ST,OH,101,125120,2,3,39,49,8230,1011,0
SF1ST,OH,101,125121,2,3,39,49,8230,1012,72
SF1ST,OH,101,125122,2,3,39,49,8230,1013,94
SF1ST,OH,101,125124,2,3,39,49,8230,2000,724
SF1ST,OH,101,125125,2,3,39,49,8230,2001,159
SF1ST,OH,101,125126,2,3,39,49,8230,2002,109
SF1ST,OH,101,125127,2,3,39,49,8230,2003,63
SF1ST,OH,101,125128,2,3,39,49,8230,2004,120
SF1ST,OH,101,125129,2,3,39,49,8230,2005,0
SF1ST,OH,101,125130,2,3,39,49,8230,2006,0
SF1ST,OH,101,125131,2,3,39,49,8230,2007,27
SF1ST,OH,101,125132,2,3,39,49,8230,2008,32
SF1ST,OH,101,125133,2,3,39,49,8230,2011,0
SF1ST,OH,101,125136,2,3,39,49,8241,1003,26
SF1ST,OH,101,125137,2,3,39,49,8241,1004,97
SF1ST,OH,101,125138,2,3,39,49,8241,1007,1
SF1ST,OH,101,125139,2,3,39,49,8241,1009,0
SF1ST,OH,101,125140,2,3,39,49,8241,1011,0
SF1ST,OH,101,125141,2,3,39,49,8241,1022,0
SF1ST,OH,101,125142,2,3,39,49,8241,1023,0
SF1ST,OH,101,125143,2,3,39,49,8241,1024,0
SF1ST,OH,101,125144,2,3,39,49,8241,1025,36
SF1ST,OH,101,125145,2,3,39,49,8241,1026,0
SF1ST,OH,101,125146,2,3,39,49,8241,1027,0
SF1ST,OH,101,125147,2,3,39,49,8241,1028,0
SF1ST,OH,101,125148,2,3,39,49,8241,1029,8
SF1ST,OH,101,125149,2,3,39,49,8241,1031,2
SF1ST,OH,101,125150,2,3,39,49,8241,1041,0
SF1ST,OH,101,125151,2,3,39,49,8241,1047,17
SF1ST,OH,101,125152,2,3,39,49,8241,1050,0
SF1ST,OH,101,125153,2,3,39,49,8241,1059,0
SF1ST,OH,101,125154,2,3,39,49,8241,1060,0
SF1ST,OH,101,125155,2,3,39,49,8241,1066,59
SF1ST,OH,101,125156,2,3,39,49,8241,1067,27
SF1ST,OH,101,125158,2,3,39,49,8241,2012,0
SF1ST,OH,101,125159,2,3,39,49,8241,2013,0
SF1ST,OH,101,125160,2,3,39,49,8241,2019,0
SF1ST,OH,101,125161,2,3,39,49,8241,2021,0
SF1ST,OH,101,125162,2,3,39,49,8241,2037,19
SF1ST,OH,101,125163,2,3,39,49,8241,2038,0
SF1ST,OH,101,125164,2,3,39,49,8241,2041,0
SF1ST,OH,101,125165,2,3,39,49,8241,2042,17
SF1ST,OH,101,125166,2,3,39,49,8241,2043,0
SF1ST,OH,101,125167,2,3,39,49,8241,2044,0
SF1ST,OH,101,125168,2,3,39,49,8241,2046,71
SF1ST,OH,101,125169,2,3,39,49,8241,2051,28
SF1ST,OH,101,125170,2,3,39,49,8241,2052,12
SF1ST,OH,101,125173,2,3,39,49,8242,1001,20
SF1ST,OH,101,125174,2,3,39,49,8242,1002,9
SF1ST,OH,101,125175,2,3,39,49,8242,1003,0
SF1ST,OH,101,125176,2,3,39,49,8242,1005,25
SF1ST,OH,101,125177,2,3,39,49,8242,1006,1
SF1ST,OH,101,125178,2,3,39,49,8242,1010,1
SF1ST,OH,101,125179,2,3,39,49,8242,1011,18
SF1ST,OH,101,125180,2,3,39,49,8242,1017,18
SF1ST,OH,101,125181,2,3,39,49,8242,1021,2
SF1ST,OH,101,125182,2,3,39,49,8242,1027,0
SF1ST,OH,101,125183,2,3,39,49,8242,1047,0
SF1ST,OH,101,125184,2,3,39,49,8242,1050,0
SF1ST,OH,101,125186,2,3,39,49,8242,2000,24
SF1ST,OH,101,125187,2,3,39,49,8242,2001,0
SF1ST,OH,101,125188,2,3,39,49,8242,2002,0
SF1ST,OH,101,125189,2,3,39,49,8242,2003,0
SF1ST,OH,101,125190,2,3,39,49,8242,2005,50
SF1ST,OH,101,125191,2,3,39,49,8242,2006,0
SF1ST,OH,101,125192,2,3,39,49,8242,2021,0
SF1ST,OH,101,125193,2,3,39,49,8242,2033,17
SF1ST,OH,101,125194,2,3,39,49,8242,2035,0
SF1ST,OH,101,125195,2,3,39,49,8242,2040,0
SF1ST,OH,101,125196,2,3,39,49,8242,2041,0
SF1ST,OH,101,125197,2,3,39,49,8242,2046,3
SF1ST,OH,101,125198,2,3,39,49,8242,2047,0
SF1ST,OH,101,125199,2,3,39,49,8242,2049,0
SF1ST,OH,101,125200,2,3,39,49,8242,2052,2
SF1ST,OH,101,125201,2,3,39,49,8242,2058,33
