FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,OH,140,0,0,0,3,2896,1400000US39049009220,39049009220,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9220.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038633,7971,92.2,Census Tract 92.20,S,,2613,1105,39.962255,-82.8994151,CT,,,2613,2397,1376,659,23,37,0,302,216,197,53,40,10,0,76,6,4,0,6,0,0,2,0,0,0,18,13,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,467,2146,2018,1303,645,8,36,0,26,128,115,46,34,10,0,10,6,4,0,5,0,0,0,0,0,0,13,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,1797,1116,463,13,32,0,173,130,116,22,30,10,0,41,6,0,0,5,0,0,2,0,0,0,14,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,241,1686,1596,1085,455,8,32,0,16,90,79,21,30,10,0,7,6,0,0,5,0,0,0,0,0,0,11,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1034,71,5,0,0,0,0,0,5,0,0,5
PLST,OH,140,0,0,0,3,2897,1400000US39049009230,39049009230,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9230.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847949,5258,92.3,Census Tract 92.30,S,,5631,2231,39.9638341,-82.8914879,CT,,,5631,5103,2021,2525,21,106,0,430,528,493,219,48,12,2,134,32,6,0,35,0,0,2,1,2,0,31,19,5,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5631,718,4913,4557,1933,2468,18,105,0,33,356,326,214,37,12,2,12,32,6,0,9,0,0,0,0,2,0,26,14,5,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,3628,1619,1649,12,84,0,264,270,246,88,33,8,2,77,22,3,0,10,0,0,2,1,0,0,20,8,5,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,402,3496,3312,1575,1627,9,84,0,17,184,165,88,28,8,2,12,22,3,0,2,0,0,0,0,0,0,15,3,5,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,2156,75,5,0,0,0,0,0,5,0,0,5
PLST,OH,140,0,0,0,3,2898,1400000US39049009240,39049009240,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9240.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828264,0,92.4,Census Tract 92.40,S,,2052,838,39.9692591,-82.8807041,CT,,,2052,1873,1262,325,13,2,3,268,179,169,47,37,5,0,72,7,0,0,1,0,0,0,0,0,0,10,3,2,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,375,1677,1564,1227,324,4,2,2,5,113,107,45,35,5,0,18,3,0,0,1,0,0,0,0,0,0,6,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,1472,1056,234,8,2,3,169,112,105,22,33,1,0,48,1,0,0,0,0,0,0,0,0,0,7,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,233,1351,1278,1037,233,3,2,2,1,73,69,20,33,1,0,14,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,793,45,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2899,1400000US39049009250,39049009250,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9250.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173351,0,92.5,Census Tract 92.50,S,,2103,830,39.9581031,-82.8813782,CT,,,2103,1937,1034,582,17,29,4,271,166,136,28,17,3,2,57,1,3,6,13,0,0,4,0,2,0,25,6,8,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,372,1731,1629,996,574,4,29,4,22,102,82,26,17,3,1,17,1,0,6,9,0,0,0,0,2,0,18,6,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,1496,872,409,14,25,4,172,115,98,12,13,0,2,49,0,0,6,10,0,0,4,0,2,0,16,6,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,245,1366,1298,853,405,1,25,4,10,68,57,12,13,0,1,17,0,0,6,6,0,0,0,0,2,0,10,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,779,51,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2900,1400000US39049009251,39049009251,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9251.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467040,23764,92.51,Census Tract 92.51,S,,1169,590,39.9797551,-82.8859676,CT,,,1169,1043,200,747,5,9,1,81,126,105,39,9,0,0,25,19,1,8,3,0,1,0,0,0,0,18,8,5,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,130,1039,947,191,743,2,9,1,1,92,78,38,8,0,0,1,19,1,8,3,0,0,0,0,0,0,12,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,758,173,519,5,7,1,53,69,56,23,3,0,0,13,13,1,0,2,0,1,0,0,0,0,11,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,76,751,697,169,517,2,7,1,1,54,42,22,3,0,0,1,13,1,0,2,0,0,0,0,0,0,10,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,546,44,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2901,1400000US39049009252,39049009252,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9252.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864541,36485,92.52,Census Tract 92.52,S,,2927,1743,39.983366,-82.8549068,CT,,,2927,2739,864,1661,12,55,1,146,188,174,43,10,4,0,81,13,1,1,13,1,0,0,2,3,2,14,7,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,269,2658,2554,823,1651,9,55,1,15,104,93,43,10,4,0,9,12,1,1,7,1,0,0,2,3,0,11,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2271,801,1297,11,48,1,113,131,121,34,7,2,0,58,13,0,0,3,0,0,0,2,0,2,10,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,209,2193,2120,763,1287,9,48,1,12,73,65,34,7,2,0,5,12,0,0,3,0,0,0,2,0,0,8,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,1615,128,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2902,1400000US39049009311,39049009311,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9311.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701997,34982,93.11,Census Tract 93.11,S,,3325,1328,39.9498346,-82.8643584,CT,,,3325,3077,813,1996,18,34,2,214,248,221,122,27,11,0,37,5,0,0,14,0,0,0,0,4,1,25,11,1,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,320,3005,2834,786,1975,12,34,2,25,171,157,104,24,10,0,9,4,0,0,6,0,0,0,0,0,0,14,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,2271,708,1368,18,33,2,142,151,133,55,27,8,0,24,5,0,0,12,0,0,0,0,2,0,16,5,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,211,2211,2109,688,1357,12,33,2,17,102,94,49,24,7,0,4,4,0,0,6,0,0,0,0,0,0,8,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,1283,45,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2903,1400000US39049009312,39049009312,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9312.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567920,36725,93.12,Census Tract 93.12,S,,3552,1543,39.9407522,-82.8572933,CT,,,3552,3216,832,1952,17,42,2,371,336,304,101,33,18,0,90,24,8,0,23,0,0,1,0,1,5,24,8,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,3552,559,2993,2780,795,1904,5,40,0,36,213,194,93,33,16,0,11,24,8,0,8,0,0,0,0,1,0,14,8,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2608,2382,730,1349,14,39,2,248,226,207,48,30,9,0,62,22,8,0,21,0,0,1,0,1,5,12,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2608,371,2237,2093,704,1322,5,37,0,25,144,131,48,30,9,0,7,22,8,0,6,0,0,0,0,1,0,8,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1543,1449,94,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2904,1400000US39049009321,39049009321,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9321.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980473,11,93.21,Census Tract 93.21,S,,2457,937,39.9489605,-82.8916793,CT,,,2457,2257,581,1340,25,65,0,246,200,190,37,10,4,0,102,2,15,0,10,1,0,6,2,1,0,8,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2457,436,2021,1943,542,1324,6,65,0,6,78,70,27,10,4,0,5,1,13,0,6,1,0,0,2,1,0,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1725,1613,497,896,18,51,0,151,112,107,13,9,4,0,60,0,2,0,9,1,0,6,2,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1725,256,1469,1424,474,888,6,51,0,5,45,42,13,9,4,0,5,0,2,0,5,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,937,897,40,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2905,1400000US39049009322,39049009322,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9322.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485188,5290,93.22,Census Tract 93.22,S,,3751,1441,39.9442284,-82.8753962,CT,,,3751,3455,1017,1935,2,99,0,402,296,269,101,24,22,0,69,17,1,0,33,1,0,0,1,0,0,25,10,5,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,567,3184,2973,943,1906,0,98,0,26,211,193,98,14,22,0,13,15,1,0,29,1,0,0,0,0,0,16,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811,2654,895,1399,2,85,0,273,157,147,45,12,18,0,48,10,1,0,12,0,0,0,1,0,0,9,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811,370,2441,2332,851,1383,0,84,0,14,109,103,45,10,18,0,9,9,1,0,11,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1376,65,13,0,0,0,0,0,13,0,0,13
PLST,OH,140,0,0,0,3,2906,1400000US39049009323,39049009323,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9323.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104206,1896,93.23,Census Tract 93.23,S,,3828,1578,39.940726,-82.8843405,CT,,,3828,3574,625,2484,19,33,0,413,254,224,74,23,5,0,74,5,8,3,30,0,0,0,0,0,2,28,24,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,559,3269,3107,576,2462,6,33,0,30,162,139,74,16,5,0,4,5,8,3,24,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,2506,509,1700,12,32,0,253,166,143,40,23,5,0,46,5,8,0,16,0,0,0,0,0,0,21,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,354,2318,2208,472,1696,0,32,0,8,110,92,40,16,5,0,3,5,8,0,15,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,1488,90,1,0,0,0,0,0,1,0,0,1
PLST,OH,140,0,0,0,3,2907,1400000US39049009325,39049009325,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9325.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187928,77217,93.25,Census Tract 93.25,S,,4746,2431,39.9269709,-82.8816116,CT,,,4746,4464,685,3361,32,55,4,327,282,252,110,30,5,1,32,33,9,1,23,2,0,0,3,0,3,29,21,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746,448,4298,4068,632,3332,20,55,3,26,230,209,105,26,5,1,8,32,9,1,20,0,0,0,2,0,0,21,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3417,3257,595,2371,26,49,4,212,160,149,58,21,5,0,25,20,2,1,9,2,0,0,3,0,3,10,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3417,285,3132,3006,564,2355,17,49,3,18,126,121,54,21,5,0,8,19,2,1,9,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,2205,226,89,65,0,0,65,0,24,0,0,24
PLST,OH,140,0,0,0,3,2908,1400000US39049009326,39049009326,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9326.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734386,78703,93.26,Census Tract 93.26,S,,1686,984,39.9209772,-82.8703722,CT,,,1686,1550,208,1156,9,12,2,163,136,123,37,1,7,0,20,7,3,1,42,2,0,1,0,0,2,11,5,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,224,1462,1358,191,1149,2,11,0,5,104,96,37,0,6,0,0,7,3,1,41,1,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,1196,183,883,6,9,1,114,81,74,11,1,4,0,19,5,2,0,29,2,0,1,0,0,0,7,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,157,1120,1065,173,882,0,8,0,2,55,50,11,0,3,0,0,5,2,0,28,1,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,832,152,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2909,1400000US39049009332,39049009332,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,9332.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910739,19462,93.32,Census Tract 93.32,S,,3321,1578,39.9375277,-82.92317,CT,,,3321,3108,640,2344,7,27,0,90,213,185,75,12,3,0,37,21,16,1,15,2,0,1,0,2,0,25,13,4,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3321,137,3184,3017,622,2333,5,27,0,30,167,144,70,12,1,0,5,20,16,1,15,2,0,0,0,2,0,21,13,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2713,2567,580,1906,7,12,0,62,146,123,43,11,1,0,29,13,14,1,9,2,0,0,0,0,0,20,11,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2713,95,2618,2501,567,1901,5,12,0,16,117,99,43,11,1,0,5,13,14,1,9,2,0,0,0,0,0,16,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1578,1480,98,0,0,0,0,0,0,0,0,0,0
