County,Tract,BG,Block,HT,VA,E,R,S
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002015,1,2,1,1,2
39059,39059977100,390599771002,390599771002016,1,1,1,1,1
39059,39059977100,390599771002,390599771002016,1,1,1,1,2
39059,39059977100,390599771002,390599771002016,1,2,1,1,1
39059,39059977100,390599771002,390599771002016,1,2,1,1,1
39059,39059977100,390599771002,390599771002016,1,2,1,1,2
39059,39059977100,390599771002,390599771002016,1,2,1,1,2
39059,39059977100,390599771002,390599771002016,1,2,1,2,1
39059,39059977100,390599771002,390599771002016,1,2,1,2,1
39059,39059977100,390599771002,390599771002016,1,2,1,2,1
39059,39059977100,390599771002,390599771002016,1,2,1,2,2
39059,39059977100,390599771002,390599771002016,1,2,1,2,2
39059,39059977100,390599771002,390599771002019,1,1,1,1,1
39059,39059977100,390599771002,390599771002019,1,1,1,1,1
39059,39059977100,390599771002,390599771002019,1,1,1,1,1
39059,39059977100,390599771002,390599771002019,1,1,1,1,2
39059,39059977100,390599771002,390599771002019,1,1,1,1,2
39059,39059977100,390599771002,390599771002019,1,1,1,1,2
39059,39059977100,390599771002,390599771002019,1,1,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,1
39059,39059977100,390599771002,390599771002019,1,2,1,1,1
39059,39059977100,390599771002,390599771002019,1,2,1,1,1
39059,39059977100,390599771002,390599771002019,1,2,1,1,1
39059,39059977100,390599771002,390599771002019,1,2,1,1,1
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002019,1,2,1,1,2
39059,39059977100,390599771002,390599771002020,1,2,1,1,1
39059,39059977100,390599771002,390599771002020,1,2,1,1,1
39059,39059977100,390599771002,390599771002020,1,2,1,1,1
39059,39059977100,390599771002,390599771002020,1,2,1,1,1
39059,39059977100,390599771002,390599771002020,1,2,1,1,1
39059,39059977100,390599771002,390599771002020,1,2,1,1,2
39059,39059977100,390599771002,390599771002020,1,2,1,1,2
39059,39059977100,390599771002,390599771002020,1,2,1,1,2
39059,39059977100,390599771002,390599771002020,1,2,1,1,2
39059,39059977100,390599771002,390599771002020,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,1,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,1
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002022,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,1,1,1,1
39059,39059977100,390599771002,390599771002026,1,1,1,1,1
39059,39059977100,390599771002,390599771002026,1,1,1,1,1
39059,39059977100,390599771002,390599771002026,1,1,1,1,1
39059,39059977100,390599771002,390599771002026,1,1,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,1
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002026,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,1,1,1,1
39059,39059977100,390599771002,390599771002028,1,1,1,1,2
39059,39059977100,390599771002,390599771002028,1,1,1,1,2
39059,39059977100,390599771002,390599771002028,1,1,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,1
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002028,1,2,1,1,2
39059,39059977100,390599771002,390599771002029,1,2,1,1,1
39059,39059977100,390599771002,390599771002029,1,2,1,1,2
39059,39059977100,390599771002,390599771002030,1,1,1,1,1
39059,39059977100,390599771002,390599771002030,1,1,1,1,1
39059,39059977100,390599771002,390599771002030,1,1,1,1,1
39059,39059977100,390599771002,390599771002030,1,2,1,1,1
39059,39059977100,390599771002,390599771002030,1,2,1,1,2
39059,39059977100,390599771002,390599771002030,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,1,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,1
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002031,1,2,1,1,2
39059,39059977100,390599771002,390599771002035,1,1,1,1,1
39059,39059977100,390599771002,390599771002035,1,1,1,1,2
39059,39059977100,390599771002,390599771002035,1,1,1,1,2
39059,39059977100,390599771002,390599771002035,1,2,1,1,1
39059,39059977100,390599771002,390599771002035,1,2,1,1,1
39059,39059977100,390599771002,390599771002035,1,2,1,1,1
39059,39059977100,390599771002,390599771002035,1,2,1,1,1
39059,39059977100,390599771002,390599771002035,1,2,1,1,2
39059,39059977100,390599771002,390599771002035,1,2,1,1,2
39059,39059977100,390599771002,390599771002035,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,1
39059,39059977100,390599771002,390599771002036,1,1,1,1,2
39059,39059977100,390599771002,390599771002036,1,1,1,1,2
39059,39059977100,390599771002,390599771002036,1,1,1,1,2
39059,39059977100,390599771002,390599771002036,1,1,1,1,2
39059,39059977100,390599771002,390599771002036,1,1,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,1
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002036,1,2,1,1,2
39059,39059977100,390599771002,390599771002037,1,1,1,1,1
39059,39059977100,390599771002,390599771002037,1,1,1,1,1
39059,39059977100,390599771002,390599771002037,1,1,1,1,2
39059,39059977100,390599771002,390599771002037,1,2,1,1,1
39059,39059977100,390599771002,390599771002037,1,2,1,1,2
39059,39059977100,390599771002,390599771002039,1,1,1,2,1
39059,39059977100,390599771002,390599771002039,1,1,1,2,1
39059,39059977100,390599771002,390599771002039,1,1,1,2,1
39059,39059977100,390599771002,390599771002039,1,1,1,2,2
39059,39059977100,390599771002,390599771002039,1,1,1,2,2
39059,39059977100,390599771002,390599771002039,1,2,1,2,1
39059,39059977100,390599771002,390599771002039,1,2,1,2,1
39059,39059977100,390599771002,390599771002039,1,2,1,2,2
39059,39059977100,390599771002,390599771002039,1,2,1,2,2
39059,39059977100,390599771002,390599771002044,1,1,1,1,1
39059,39059977100,390599771002,390599771002044,1,1,1,1,1
39059,39059977100,390599771002,390599771002044,1,1,1,1,2
39059,39059977100,390599771002,390599771002044,1,2,1,1,1
39059,39059977100,390599771002,390599771002044,1,2,1,1,1
39059,39059977100,390599771002,390599771002044,1,2,1,1,1
39059,39059977100,390599771002,390599771002044,1,2,1,1,1
39059,39059977100,390599771002,390599771002044,1,2,1,1,1
39059,39059977100,390599771002,390599771002044,1,2,1,1,2
39059,39059977100,390599771002,390599771002044,1,2,1,1,2
39059,39059977100,390599771002,390599771002044,1,2,1,1,2
39059,39059977100,390599771002,390599771002047,1,1,1,1,1
39059,39059977100,390599771002,390599771002047,1,1,1,1,2
39059,39059977100,390599771002,390599771002047,1,1,1,1,2
39059,39059977100,390599771002,390599771002047,1,2,1,1,1
39059,39059977100,390599771002,390599771002047,1,2,1,1,1
39059,39059977100,390599771002,390599771002047,1,2,1,1,1
39059,39059977100,390599771002,390599771002047,1,2,1,1,2
39059,39059977100,390599771002,390599771002047,1,2,1,1,2
39059,39059977100,390599771002,390599771002047,1,2,1,1,2
39059,39059977100,390599771002,390599771002047,1,2,1,1,2
39059,39059977100,390599771002,390599771002047,1,2,1,1,2
39059,39059977100,390599771002,390599771002050,1,1,1,1,1
39059,39059977100,390599771002,390599771002050,1,1,1,1,2
39059,39059977100,390599771002,390599771002050,1,1,1,1,2
39059,39059977100,390599771002,390599771002050,1,1,1,1,2
39059,39059977100,390599771002,390599771002050,1,2,1,1,1
39059,39059977100,390599771002,390599771002050,1,2,1,1,1
39059,39059977100,390599771002,390599771002050,1,2,1,1,2
39059,39059977100,390599771002,390599771002050,1,2,1,1,2
39059,39059977100,390599771002,390599771002052,1,2,1,1,1
39059,39059977100,390599771002,390599771002052,1,2,1,1,1
39059,39059977100,390599771002,390599771002052,1,2,1,1,2
39059,39059977100,390599771002,390599771002052,1,2,1,1,2
39059,39059977100,390599771002,390599771002052,1,2,1,1,2
39059,39059977100,390599771002,390599771002052,1,2,1,1,2
39059,39059977100,390599771002,390599771002052,1,2,1,3,1
39059,39059977100,390599771002,390599771002052,1,2,1,3,2
39059,39059977100,390599771002,390599771002053,1,1,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,1
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,1,2
39059,39059977100,390599771002,390599771002053,1,2,1,3,1
39059,39059977100,390599771002,390599771002055,1,2,1,1,1
39059,39059977100,390599771002,390599771002055,1,2,1,1,2
39059,39059977100,390599771002,390599771002056,1,2,1,1,1
39059,39059977100,390599771002,390599771002056,1,2,1,1,2
39059,39059977100,390599771002,390599771002058,1,2,1,1,2
39059,39059977100,390599771002,390599771002059,1,2,1,1,1
39059,39059977100,390599771002,390599771002059,1,2,1,1,2
39059,39059977100,390599771002,390599771002060,1,1,1,1,1
39059,39059977100,390599771002,390599771002060,1,1,1,1,1
39059,39059977100,390599771002,390599771002060,1,2,1,1,1
39059,39059977100,390599771002,390599771002060,1,2,1,1,2
39059,39059977100,390599771002,390599771002062,1,1,1,1,2
39059,39059977100,390599771002,390599771002062,1,2,1,1,1
39059,39059977100,390599771002,390599771002062,1,2,1,1,2
39059,39059977100,390599771002,390599771002062,1,2,1,1,2
39059,39059977100,390599771002,390599771002062,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,1
39059,39059977100,390599771002,390599771002063,1,1,1,1,2
39059,39059977100,390599771002,390599771002063,1,1,1,1,2
39059,39059977100,390599771002,390599771002063,1,1,1,1,2
39059,39059977100,390599771002,390599771002063,1,1,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,1
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002063,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,1
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,1,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,1
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002065,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,1
39059,39059977100,390599771002,390599771002082,1,1,1,1,2
39059,39059977100,390599771002,390599771002082,1,1,1,1,2
39059,39059977100,390599771002,390599771002082,1,1,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,1
39059,39059977100,390599771002,390599771002082,1,2,1,1,1
39059,39059977100,390599771002,390599771002082,1,2,1,1,1
39059,39059977100,390599771002,390599771002082,1,2,1,1,1
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,1,2
39059,39059977100,390599771002,390599771002082,1,2,1,3,2
39059,39059977100,390599771002,390599771002088,1,2,1,1,1
39059,39059977100,390599771002,390599771002088,1,2,1,1,2
39059,39059977100,390599771002,390599771002115,1,2,1,1,1
39059,39059977100,390599771002,390599771002115,1,2,1,1,1
39059,39059977100,390599771002,390599771002115,1,2,1,1,1
39059,39059977100,390599771002,390599771002115,1,2,1,1,2
39059,39059977100,390599771002,390599771002116,1,2,1,1,1
39059,39059977100,390599771002,390599771002116,1,2,1,1,1
39059,39059977100,390599771002,390599771002116,1,2,1,1,1
39059,39059977100,390599771002,390599771002116,1,2,1,1,2
39059,39059977100,390599771002,390599771002116,1,2,1,1,2
39059,39059977100,390599771002,390599771002116,1,2,1,1,2
39059,39059977100,390599771002,390599771002118,1,1,1,1,1
39059,39059977100,390599771002,390599771002118,1,2,1,1,1
39059,39059977100,390599771002,390599771002118,1,2,1,1,2
39059,39059977100,390599771002,390599771002118,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,1
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,1,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,1
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002119,1,2,1,1,2
39059,39059977100,390599771002,390599771002176,1,2,1,1,1
39059,39059977100,390599771002,390599771002176,1,2,1,1,1
39059,39059977100,390599771002,390599771002176,1,2,1,1,2
39059,39059977100,390599771002,390599771002176,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,1
39059,39059977100,390599771001,390599771001075,1,1,1,1,2
39059,39059977100,390599771001,390599771001075,1,1,1,1,2
39059,39059977100,390599771001,390599771001075,1,1,1,1,2
39059,39059977100,390599771001,390599771001075,1,1,1,1,2
39059,39059977100,390599771001,390599771001075,1,1,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,1
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001075,1,2,1,1,2
39059,39059977100,390599771001,390599771001077,1,1,1,1,1
39059,39059977100,390599771001,390599771001077,1,1,1,1,1
39059,39059977100,390599771001,390599771001077,1,1,1,1,1
39059,39059977100,390599771001,390599771001077,1,1,1,1,1
39059,39059977100,390599771001,390599771001077,1,1,1,1,2
39059,39059977100,390599771001,390599771001077,1,1,1,1,2
39059,39059977100,390599771001,390599771001077,1,1,1,1,2
39059,39059977100,390599771001,390599771001077,1,2,1,1,1
39059,39059977100,390599771001,390599771001077,1,2,1,1,1
39059,39059977100,390599771001,390599771001077,1,2,1,1,1
39059,39059977100,390599771001,390599771001077,1,2,1,1,1
39059,39059977100,390599771001,390599771001077,1,2,1,1,1
39059,39059977100,390599771001,390599771001077,1,2,1,1,2
39059,39059977100,390599771001,390599771001077,1,2,1,1,2
39059,39059977100,390599771001,390599771001077,1,2,1,1,2
39059,39059977100,390599771001,390599771001077,1,2,1,1,2
39059,39059977100,390599771001,390599771001077,1,2,1,1,2
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
39059,39059977100,390599771001,390599771001082,1,1,1,1,1
