"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0010001"
"SF1ST","OH","101",149778,"2","3","39","059","977200","2096",7
"SF1ST","OH","101",149779,"2","3","39","059","977200","2097",0
"SF1ST","OH","101",149780,"2","3","39","059","977200","2103",17
"SF1ST","OH","101",149781,"2","3","39","059","977200","2104",8
"SF1ST","OH","101",149782,"2","3","39","059","977200","2105",9
"SF1ST","OH","101",149783,"2","3","39","059","977200","2106",6
"SF1ST","OH","101",149784,"2","3","39","059","977200","2107",3
"SF1ST","OH","101",149785,"2","3","39","059","977200","2108",10
"SF1ST","OH","101",149786,"2","3","39","059","977200","2109",3
"SF1ST","OH","101",149787,"2","3","39","059","977200","2110",16
"SF1ST","OH","101",149788,"2","3","39","059","977200","2111",38
"SF1ST","OH","101",149789,"2","3","39","059","977200","2119",1
"SF1ST","OH","101",149793,"2","3","39","059","977200","1111",2
"SF1ST","OH","101",149794,"2","3","39","059","977200","1112",5
"SF1ST","OH","101",149795,"2","3","39","059","977200","1113",9
"SF1ST","OH","101",149796,"2","3","39","059","977200","1114",35
"SF1ST","OH","101",149797,"2","3","39","059","977200","1115",0
"SF1ST","OH","101",149798,"2","3","39","059","977200","1116",0
"SF1ST","OH","101",149799,"2","3","39","059","977200","1117",0
"SF1ST","OH","101",149800,"2","3","39","059","977200","1119",121
"SF1ST","OH","101",149801,"2","3","39","059","977200","1120",0
"SF1ST","OH","101",149802,"2","3","39","059","977200","1121",0
"SF1ST","OH","101",149803,"2","3","39","059","977200","1122",0
"SF1ST","OH","101",149804,"2","3","39","059","977200","1123",0
"SF1ST","OH","101",149805,"2","3","39","059","977200","1124",0
"SF1ST","OH","101",149806,"2","3","39","059","977200","1125",0
"SF1ST","OH","101",149807,"2","3","39","059","977200","1126",47
"SF1ST","OH","101",149808,"2","3","39","059","977200","1127",18
"SF1ST","OH","101",149809,"2","3","39","059","977200","1128",0
"SF1ST","OH","101",149810,"2","3","39","059","977200","1129",0
"SF1ST","OH","101",149811,"2","3","39","059","977200","1130",0
"SF1ST","OH","101",149812,"2","3","39","059","977200","1131",0
"SF1ST","OH","101",149813,"2","3","39","059","977200","1132",0
"SF1ST","OH","101",149814,"2","3","39","059","977200","1133",0
"SF1ST","OH","101",149815,"2","3","39","059","977200","1134",0
"SF1ST","OH","101",149816,"2","3","39","059","977200","1135",0
"SF1ST","OH","101",149817,"2","3","39","059","977200","1136",6
"SF1ST","OH","101",149818,"2","3","39","059","977200","1137",0
"SF1ST","OH","101",149819,"2","3","39","059","977200","1138",0
"SF1ST","OH","101",149820,"2","3","39","059","977200","1139",26
"SF1ST","OH","101",149821,"2","3","39","059","977200","1146",0
"SF1ST","OH","101",149822,"2","3","39","059","977200","1147",0
"SF1ST","OH","101",149823,"2","3","39","059","977200","1159",0
"SF1ST","OH","101",149824,"2","3","39","059","977200","1160",0
"SF1ST","OH","101",149825,"2","3","39","059","977200","1215",0
"SF1ST","OH","101",149826,"2","3","39","059","977200","1216",0
"SF1ST","OH","101",149827,"2","3","39","059","977200","1217",0
"SF1ST","OH","101",149828,"2","3","39","059","977200","1218",0
"SF1ST","OH","101",149829,"2","3","39","059","977200","1232",0
"SF1ST","OH","101",149830,"2","3","39","059","977200","1233",0
"SF1ST","OH","101",149832,"2","3","39","059","977200","2046",6
"SF1ST","OH","101",149833,"2","3","39","059","977200","2047",6
"SF1ST","OH","101",149834,"2","3","39","059","977200","2048",0
"SF1ST","OH","101",149835,"2","3","39","059","977200","2049",18
"SF1ST","OH","101",149836,"2","3","39","059","977200","2050",0
"SF1ST","OH","101",149837,"2","3","39","059","977200","2051",2
"SF1ST","OH","101",149838,"2","3","39","059","977200","2061",2
"SF1ST","OH","101",149839,"2","3","39","059","977200","2067",2
"SF1ST","OH","101",149840,"2","3","39","059","977200","2075",5
"SF1ST","OH","101",149841,"2","3","39","059","977200","2085",2
"SF1ST","OH","101",149842,"2","3","39","059","977200","2086",25
"SF1ST","OH","101",149843,"2","3","39","059","977200","2087",0
"SF1ST","OH","101",149844,"2","3","39","059","977200","2091",1
"SF1ST","OH","101",149845,"2","3","39","059","977200","2092",2
"SF1ST","OH","101",149846,"2","3","39","059","977200","2093",2
"SF1ST","OH","101",149847,"2","3","39","059","977200","2098",0
"SF1ST","OH","101",149848,"2","3","39","059","977200","2099",0
"SF1ST","OH","101",149849,"2","3","39","059","977200","2100",0
"SF1ST","OH","101",149850,"2","3","39","059","977200","2101",17
"SF1ST","OH","101",149851,"2","3","39","059","977200","2102",4
"SF1ST","OH","101",149852,"2","3","39","059","977200","2112",7
"SF1ST","OH","101",149853,"2","3","39","059","977200","2113",16
"SF1ST","OH","101",149854,"2","3","39","059","977200","2114",0
"SF1ST","OH","101",149855,"2","3","39","059","977200","2115",0
"SF1ST","OH","101",149856,"2","3","39","059","977200","2116",4
"SF1ST","OH","101",149857,"2","3","39","059","977200","2117",5
"SF1ST","OH","101",149858,"2","3","39","059","977200","2118",18
"SF1ST","OH","101",149859,"2","3","39","059","977200","2120",22
"SF1ST","OH","101",149860,"2","3","39","059","977200","2121",0
"SF1ST","OH","101",149861,"2","3","39","059","977200","2122",12
"SF1ST","OH","101",149862,"2","3","39","059","977200","2123",1
"SF1ST","OH","101",149863,"2","3","39","059","977200","2124",0
"SF1ST","OH","101",149864,"2","3","39","059","977200","2125",3
"SF1ST","OH","101",149865,"2","3","39","059","977200","2126",67
"SF1ST","OH","101",149866,"2","3","39","059","977200","2127",7
"SF1ST","OH","101",149867,"2","3","39","059","977200","2128",34
"SF1ST","OH","101",149868,"2","3","39","059","977200","2131",18
"SF1ST","OH","101",149869,"2","3","39","059","977200","2132",8
"SF1ST","OH","101",149870,"2","3","39","059","977200","2133",7
"SF1ST","OH","101",149871,"2","3","39","059","977200","2134",10
"SF1ST","OH","101",149872,"2","3","39","059","977200","2135",8
"SF1ST","OH","101",149873,"2","3","39","059","977200","2136",3
"SF1ST","OH","101",149874,"2","3","39","059","977200","2138",18
"SF1ST","OH","101",149875,"2","3","39","059","977200","2139",0
"SF1ST","OH","101",149876,"2","3","39","059","977200","2140",0
"SF1ST","OH","101",149877,"2","3","39","059","977200","2141",7
"SF1ST","OH","101",149878,"2","3","39","059","977200","2142",9
"SF1ST","OH","101",149879,"2","3","39","059","977200","2143",36
"SF1ST","OH","101",149880,"2","3","39","059","977200","2144",2
"SF1ST","OH","101",149881,"2","3","39","059","977200","2148",0
"SF1ST","OH","101",149882,"2","3","39","059","977200","2153",0
"SF1ST","OH","101",149884,"2","3","39","059","977200","3014",0
"SF1ST","OH","101",149885,"2","3","39","059","977200","3015",7
"SF1ST","OH","101",149886,"2","3","39","059","977200","3056",2
"SF1ST","OH","101",149889,"2","3","39","059","977400","1000",30
"SF1ST","OH","101",149890,"2","3","39","059","977400","1001",7
"SF1ST","OH","101",149891,"2","3","39","059","977400","1002",11
"SF1ST","OH","101",149892,"2","3","39","059","977400","1003",0
"SF1ST","OH","101",149893,"2","3","39","059","977400","1004",8
"SF1ST","OH","101",149894,"2","3","39","059","977400","1005",3
"SF1ST","OH","101",149895,"2","3","39","059","977400","1046",6
"SF1ST","OH","101",149896,"2","3","39","059","977400","1054",3
"SF1ST","OH","101",149897,"2","3","39","059","977400","1055",0
"SF1ST","OH","101",149898,"2","3","39","059","977400","1056",0
"SF1ST","OH","101",149901,"2","3","39","059","977700","3012",0
"SF1ST","OH","101",149902,"2","3","39","059","977700","3013",0
"SF1ST","OH","101",149903,"2","3","39","059","977700","3014",29
"SF1ST","OH","101",149904,"2","3","39","059","977700","3015",0
"SF1ST","OH","101",149905,"2","3","39","059","977700","3021",11
"SF1ST","OH","101",149910,"2","3","39","059","977100","1054",0
"SF1ST","OH","101",149911,"2","3","39","059","977100","1055",19
"SF1ST","OH","101",149912,"2","3","39","059","977100","1056",0
"SF1ST","OH","101",149913,"2","3","39","059","977100","1057",7
"SF1ST","OH","101",149914,"2","3","39","059","977100","1058",30
"SF1ST","OH","101",149915,"2","3","39","059","977100","1059",0
"SF1ST","OH","101",149916,"2","3","39","059","977100","1060",0
"SF1ST","OH","101",149917,"2","3","39","059","977100","1061",0
"SF1ST","OH","101",149918,"2","3","39","059","977100","1062",51
"SF1ST","OH","101",149919,"2","3","39","059","977100","1063",0
"SF1ST","OH","101",149920,"2","3","39","059","977100","1064",0
"SF1ST","OH","101",149921,"2","3","39","059","977100","1065",4
"SF1ST","OH","101",149922,"2","3","39","059","977100","1071",8
"SF1ST","OH","101",149923,"2","3","39","059","977100","1072",0
"SF1ST","OH","101",149924,"2","3","39","059","977100","1073",0
"SF1ST","OH","101",149925,"2","3","39","059","977100","1074",2
"SF1ST","OH","101",149926,"2","3","39","059","977100","1126",0
"SF1ST","OH","101",149928,"2","3","39","059","977100","2000",31
"SF1ST","OH","101",149929,"2","3","39","059","977100","2001",0
"SF1ST","OH","101",149930,"2","3","39","059","977100","2002",0
"SF1ST","OH","101",149931,"2","3","39","059","977100","2003",0
"SF1ST","OH","101",149932,"2","3","39","059","977100","2004",3
"SF1ST","OH","101",149933,"2","3","39","059","977100","2005",77
"SF1ST","OH","101",149934,"2","3","39","059","977100","2006",2
"SF1ST","OH","101",149935,"2","3","39","059","977100","2007",0
"SF1ST","OH","101",149936,"2","3","39","059","977100","2008",0
"SF1ST","OH","101",149937,"2","3","39","059","977100","2009",2
"SF1ST","OH","101",149938,"2","3","39","059","977100","2010",3
"SF1ST","OH","101",149939,"2","3","39","059","977100","2011",22
"SF1ST","OH","101",149940,"2","3","39","059","977100","2012",0
"SF1ST","OH","101",149941,"2","3","39","059","977100","2013",4
"SF1ST","OH","101",149942,"2","3","39","059","977100","2014",2
"SF1ST","OH","101",149943,"2","3","39","059","977100","2015",40
"SF1ST","OH","101",149944,"2","3","39","059","977100","2016",11
"SF1ST","OH","101",149945,"2","3","39","059","977100","2017",0
"SF1ST","OH","101",149946,"2","3","39","059","977100","2018",0
"SF1ST","OH","101",149947,"2","3","39","059","977100","2019",18
"SF1ST","OH","101",149948,"2","3","39","059","977100","2020",10
"SF1ST","OH","101",149949,"2","3","39","059","977100","2021",0
"SF1ST","OH","101",149950,"2","3","39","059","977100","2022",13
"SF1ST","OH","101",149951,"2","3","39","059","977100","2023",0
"SF1ST","OH","101",149952,"2","3","39","059","977100","2024",0
"SF1ST","OH","101",149953,"2","3","39","059","977100","2025",0
"SF1ST","OH","101",149954,"2","3","39","059","977100","2026",33
"SF1ST","OH","101",149955,"2","3","39","059","977100","2027",0
"SF1ST","OH","101",149956,"2","3","39","059","977100","2028",27
"SF1ST","OH","101",149957,"2","3","39","059","977100","2029",2
"SF1ST","OH","101",149958,"2","3","39","059","977100","2030",6
"SF1ST","OH","101",149959,"2","3","39","059","977100","2031",18
"SF1ST","OH","101",149960,"2","3","39","059","977100","2032",0
"SF1ST","OH","101",149961,"2","3","39","059","977100","2033",0
"SF1ST","OH","101",149962,"2","3","39","059","977100","2034",0
"SF1ST","OH","101",149963,"2","3","39","059","977100","2035",10
"SF1ST","OH","101",149964,"2","3","39","059","977100","2036",42
"SF1ST","OH","101",149965,"2","3","39","059","977100","2037",5
"SF1ST","OH","101",149966,"2","3","39","059","977100","2038",0
"SF1ST","OH","101",149967,"2","3","39","059","977100","2039",9
"SF1ST","OH","101",149968,"2","3","39","059","977100","2044",11
"SF1ST","OH","101",149969,"2","3","39","059","977100","2045",0
"SF1ST","OH","101",149970,"2","3","39","059","977100","2046",0
"SF1ST","OH","101",149971,"2","3","39","059","977100","2047",11
"SF1ST","OH","101",149972,"2","3","39","059","977100","2048",0
"SF1ST","OH","101",149973,"2","3","39","059","977100","2049",0
"SF1ST","OH","101",149974,"2","3","39","059","977100","2050",8
"SF1ST","OH","101",149975,"2","3","39","059","977100","2051",0
"SF1ST","OH","101",149976,"2","3","39","059","977100","2052",8
"SF1ST","OH","101",149977,"2","3","39","059","977100","2053",16
"SF1ST","OH","101",149978,"2","3","39","059","977100","2054",0
"SF1ST","OH","101",149979,"2","3","39","059","977100","2055",2
"SF1ST","OH","101",149980,"2","3","39","059","977100","2056",2
"SF1ST","OH","101",149981,"2","3","39","059","977100","2057",0
"SF1ST","OH","101",149982,"2","3","39","059","977100","2058",1
"SF1ST","OH","101",149983,"2","3","39","059","977100","2059",2
"SF1ST","OH","101",149984,"2","3","39","059","977100","2060",4
"SF1ST","OH","101",149985,"2","3","39","059","977100","2061",0
"SF1ST","OH","101",149986,"2","3","39","059","977100","2062",5
"SF1ST","OH","101",149987,"2","3","39","059","977100","2063",27
"SF1ST","OH","101",149988,"2","3","39","059","977100","2064",0
"SF1ST","OH","101",149989,"2","3","39","059","977100","2065",35
"SF1ST","OH","101",149990,"2","3","39","059","977100","2066",0
"SF1ST","OH","101",149991,"2","3","39","059","977100","2082",23
"SF1ST","OH","101",149992,"2","3","39","059","977100","2083",0
"SF1ST","OH","101",149993,"2","3","39","059","977100","2087",0
"SF1ST","OH","101",149994,"2","3","39","059","977100","2088",2
"SF1ST","OH","101",149995,"2","3","39","059","977100","2115",4
"SF1ST","OH","101",149996,"2","3","39","059","977100","2116",6
"SF1ST","OH","101",149997,"2","3","39","059","977100","2117",0
"SF1ST","OH","101",149998,"2","3","39","059","977100","2118",4
"SF1ST","OH","101",149999,"2","3","39","059","977100","2119",41
"SF1ST","OH","101",150000,"2","3","39","059","977100","2121",0
"SF1ST","OH","101",150001,"2","3","39","059","977100","2122",0
"SF1ST","OH","101",150002,"2","3","39","059","977100","2123",0
"SF1ST","OH","101",150003,"2","3","39","059","977100","2124",0
"SF1ST","OH","101",150004,"2","3","39","059","977100","2125",0
"SF1ST","OH","101",150005,"2","3","39","059","977100","2133",0
"SF1ST","OH","101",150006,"2","3","39","059","977100","2150",0
"SF1ST","OH","101",150007,"2","3","39","059","977100","2173",0
"SF1ST","OH","101",150008,"2","3","39","059","977100","2176",4
"SF1ST","OH","101",150013,"2","3","39","059","977100","1075",28
"SF1ST","OH","101",150014,"2","3","39","059","977100","1076",0
"SF1ST","OH","101",150015,"2","3","39","059","977100","1077",17
"SF1ST","OH","101",150016,"2","3","39","059","977100","1078",0
"SF1ST","OH","101",150017,"2","3","39","059","977100","1081",0
"SF1ST","OH","101",150018,"2","3","39","059","977100","1082",45
"SF1ST","OH","101",150019,"2","3","39","059","977100","1083",0
"SF1ST","OH","101",150020,"2","3","39","059","977100","1084",0
"SF1ST","OH","101",150021,"2","3","39","059","977100","1090",0
"SF1ST","OH","101",150022,"2","3","39","059","977100","1091",0
"SF1ST","OH","101",150023,"2","3","39","059","977100","1092",1
"SF1ST","OH","101",150024,"2","3","39","059","977100","1093",0
"SF1ST","OH","101",150025,"2","3","39","059","977100","1094",4
"SF1ST","OH","101",150026,"2","3","39","059","977100","1095",13
"SF1ST","OH","101",150027,"2","3","39","059","977100","1096",61
"SF1ST","OH","101",150028,"2","3","39","059","977100","1097",2
"SF1ST","OH","101",150029,"2","3","39","059","977100","1098",0
"SF1ST","OH","101",150030,"2","3","39","059","977100","1099",26
"SF1ST","OH","101",150031,"2","3","39","059","977100","1100",43
"SF1ST","OH","101",150032,"2","3","39","059","977100","1101",1
"SF1ST","OH","101",150033,"2","3","39","059","977100","1102",13
"SF1ST","OH","101",150034,"2","3","39","059","977100","1103",8
"SF1ST","OH","101",150035,"2","3","39","059","977100","1104",18
"SF1ST","OH","101",150036,"2","3","39","059","977100","1105",24
"SF1ST","OH","101",150037,"2","3","39","059","977100","1106",13
"SF1ST","OH","101",150038,"2","3","39","059","977100","1107",10
"SF1ST","OH","101",150039,"2","3","39","059","977100","1108",0
"SF1ST","OH","101",150040,"2","3","39","059","977100","1110",2
"SF1ST","OH","101",150041,"2","3","39","059","977100","1111",0
"SF1ST","OH","101",150042,"2","3","39","059","977100","1112",20
"SF1ST","OH","101",150043,"2","3","39","059","977100","1113",12
"SF1ST","OH","101",150044,"2","3","39","059","977100","1116",1
"SF1ST","OH","101",150045,"2","3","39","059","977100","1123",11
"SF1ST","OH","101",150046,"2","3","39","059","977100","1127",0
"SF1ST","OH","101",150047,"2","3","39","059","977100","1128",28
"SF1ST","OH","101",150048,"2","3","39","059","977100","1129",0
"SF1ST","OH","101",150049,"2","3","39","059","977100","1130",18
"SF1ST","OH","101",150050,"2","3","39","059","977100","1131",2
"SF1ST","OH","101",150051,"2","3","39","059","977100","1132",2
"SF1ST","OH","101",150052,"2","3","39","059","977100","1133",0
"SF1ST","OH","101",150053,"2","3","39","059","977100","1134",5
"SF1ST","OH","101",150054,"2","3","39","059","977100","1135",20
"SF1ST","OH","101",150055,"2","3","39","059","977100","1138",0
"SF1ST","OH","101",150056,"2","3","39","059","977100","1140",0
"SF1ST","OH","101",150058,"2","3","39","059","977100","2040",3
"SF1ST","OH","101",150059,"2","3","39","059","977100","2041",7
"SF1ST","OH","101",150060,"2","3","39","059","977100","2042",0
"SF1ST","OH","101",150061,"2","3","39","059","977100","2043",0
"SF1ST","OH","101",150062,"2","3","39","059","977100","2067",19
"SF1ST","OH","101",150063,"2","3","39","059","977100","2068",0
"SF1ST","OH","101",150064,"2","3","39","059","977100","2069",18
"SF1ST","OH","101",150065,"2","3","39","059","977100","2070",0
"SF1ST","OH","101",150066,"2","3","39","059","977100","2071",40
"SF1ST","OH","101",150067,"2","3","39","059","977100","2072",0
"SF1ST","OH","101",150068,"2","3","39","059","977100","2073",4
"SF1ST","OH","101",150069,"2","3","39","059","977100","2074",6
"SF1ST","OH","101",150070,"2","3","39","059","977100","2075",0
"SF1ST","OH","101",150071,"2","3","39","059","977100","2076",32
"SF1ST","OH","101",150072,"2","3","39","059","977100","2077",2
"SF1ST","OH","101",150073,"2","3","39","059","977100","2078",10
"SF1ST","OH","101",150074,"2","3","39","059","977100","2079",2
"SF1ST","OH","101",150075,"2","3","39","059","977100","2080",0
"SF1ST","OH","101",150076,"2","3","39","059","977100","2081",7
"SF1ST","OH","101",150077,"2","3","39","059","977100","2084",28
"SF1ST","OH","101",150078,"2","3","39","059","977100","2085",5
"SF1ST","OH","101",150079,"2","3","39","059","977100","2086",30
"SF1ST","OH","101",150080,"2","3","39","059","977100","2093",10
"SF1ST","OH","101",150081,"2","3","39","059","977100","2094",19
"SF1ST","OH","101",150082,"2","3","39","059","977100","2095",8
"SF1ST","OH","101",150083,"2","3","39","059","977100","2096",0
"SF1ST","OH","101",150084,"2","3","39","059","977100","2101",0
"SF1ST","OH","101",150085,"2","3","39","059","977100","2177",124
"SF1ST","OH","101",150086,"2","3","39","059","977100","2178",0
"SF1ST","OH","101",150087,"2","3","39","059","977100","2179",0
"SF1ST","OH","101",150088,"2","3","39","059","977100","2181",10
"SF1ST","OH","101",150091,"2","3","39","059","977200","1193",4
"SF1ST","OH","101",150092,"2","3","39","059","977200","1194",0
"SF1ST","OH","101",150095,"2","3","39","059","977700","1000",30
"SF1ST","OH","101",150096,"2","3","39","059","977700","1001",0
"SF1ST","OH","101",150097,"2","3","39","059","977700","1002",12
"SF1ST","OH","101",150098,"2","3","39","059","977700","1003",0
"SF1ST","OH","101",150099,"2","3","39","059","977700","1004",0
"SF1ST","OH","101",150100,"2","3","39","059","977700","1014",0
"SF1ST","OH","101",150101,"2","3","39","059","977700","1015",0
"SF1ST","OH","101",150103,"2","3","39","059","977700","2000",0
"SF1ST","OH","101",150104,"2","3","39","059","977700","2001",1
"SF1ST","OH","101",150105,"2","3","39","059","977700","2002",22
"SF1ST","OH","101",150106,"2","3","39","059","977700","2003",3
"SF1ST","OH","101",150107,"2","3","39","059","977700","2009",0
"SF1ST","OH","101",150112,"2","3","39","059","977100","3093",26
"SF1ST","OH","101",150113,"2","3","39","059","977100","3094",30
"SF1ST","OH","101",150114,"2","3","39","059","977100","3140",5
"SF1ST","OH","101",150116,"2","3","39","059","977100","4010",9
"SF1ST","OH","101",150117,"2","3","39","059","977100","4011",39
"SF1ST","OH","101",150118,"2","3","39","059","977100","4012",0
"SF1ST","OH","101",150119,"2","3","39","059","977100","4013",29
"SF1ST","OH","101",150120,"2","3","39","059","977100","4014",35
"SF1ST","OH","101",150121,"2","3","39","059","977100","4015",0
"SF1ST","OH","101",150122,"2","3","39","059","977100","4016",60
"SF1ST","OH","101",150123,"2","3","39","059","977100","4017",0
"SF1ST","OH","101",150124,"2","3","39","059","977100","4018",0
"SF1ST","OH","101",150125,"2","3","39","059","977100","4019",0
"SF1ST","OH","101",150126,"2","3","39","059","977100","4020",34
"SF1ST","OH","101",150127,"2","3","39","059","977100","4021",18
"SF1ST","OH","101",150128,"2","3","39","059","977100","4022",35
"SF1ST","OH","101",150129,"2","3","39","059","977100","4023",9
"SF1ST","OH","101",150130,"2","3","39","059","977100","4024",27
"SF1ST","OH","101",150131,"2","3","39","059","977100","4025",12
"SF1ST","OH","101",150132,"2","3","39","059","977100","4026",12
"SF1ST","OH","101",150133,"2","3","39","059","977100","4027",13
"SF1ST","OH","101",150134,"2","3","39","059","977100","4028",17
"SF1ST","OH","101",150135,"2","3","39","059","977100","4029",3
"SF1ST","OH","101",150136,"2","3","39","059","977100","4030",22
"SF1ST","OH","101",150137,"2","3","39","059","977100","4031",0
"SF1ST","OH","101",150138,"2","3","39","059","977100","4032",9
"SF1ST","OH","101",150139,"2","3","39","059","977100","4033",11
"SF1ST","OH","101",150140,"2","3","39","059","977100","4034",20
"SF1ST","OH","101",150141,"2","3","39","059","977100","4035",3
"SF1ST","OH","101",150142,"2","3","39","059","977100","4036",0
"SF1ST","OH","101",150143,"2","3","39","059","977100","4037",0
"SF1ST","OH","101",150144,"2","3","39","059","977100","4041",6
"SF1ST","OH","101",150145,"2","3","39","059","977100","4044",7
"SF1ST","OH","101",150146,"2","3","39","059","977100","4060",11
"SF1ST","OH","101",150150,"2","3","39","059","977100","3069",14
"SF1ST","OH","101",150151,"2","3","39","059","977100","3070",8
"SF1ST","OH","101",150152,"2","3","39","059","977100","3072",0
"SF1ST","OH","101",150153,"2","3","39","059","977100","3073",6
"SF1ST","OH","101",150154,"2","3","39","059","977100","3074",0
"SF1ST","OH","101",150155,"2","3","39","059","977100","3075",4
"SF1ST","OH","101",150156,"2","3","39","059","977100","3076",1
"SF1ST","OH","101",150157,"2","3","39","059","977100","3097",2
"SF1ST","OH","101",150158,"2","3","39","059","977100","3098",5
"SF1ST","OH","101",150159,"2","3","39","059","977100","3099",12
"SF1ST","OH","101",150160,"2","3","39","059","977100","3100",1
"SF1ST","OH","101",150161,"2","3","39","059","977100","3101",6
"SF1ST","OH","101",150162,"2","3","39","059","977100","3102",4
"SF1ST","OH","101",150163,"2","3","39","059","977100","3103",2
"SF1ST","OH","101",150164,"2","3","39","059","977100","3104",0
"SF1ST","OH","101",150165,"2","3","39","059","977100","3105",17
"SF1ST","OH","101",150166,"2","3","39","059","977100","3106",10
"SF1ST","OH","101",150167,"2","3","39","059","977100","3107",8
"SF1ST","OH","101",150168,"2","3","39","059","977100","3108",5
"SF1ST","OH","101",150169,"2","3","39","059","977100","3109",6
"SF1ST","OH","101",150170,"2","3","39","059","977100","3110",18
"SF1ST","OH","101",150171,"2","3","39","059","977100","3133",0
"SF1ST","OH","101",150175,"2","3","39","059","977100","3050",0
"SF1ST","OH","101",150176,"2","3","39","059","977100","3051",18
"SF1ST","OH","101",150177,"2","3","39","059","977100","3052",10
"SF1ST","OH","101",150178,"2","3","39","059","977100","3056",8
"SF1ST","OH","101",150179,"2","3","39","059","977100","3064",25
"SF1ST","OH","101",150180,"2","3","39","059","977100","3065",0
"SF1ST","OH","101",150181,"2","3","39","059","977100","3066",0
"SF1ST","OH","101",150182,"2","3","39","059","977100","3067",2
"SF1ST","OH","101",150183,"2","3","39","059","977100","3068",41
"SF1ST","OH","101",150184,"2","3","39","059","977100","3071",1
"SF1ST","OH","101",150185,"2","3","39","059","977100","3077",21
"SF1ST","OH","101",150186,"2","3","39","059","977100","3078",4
"SF1ST","OH","101",150187,"2","3","39","059","977100","3079",1
"SF1ST","OH","101",150188,"2","3","39","059","977100","3080",13
"SF1ST","OH","101",150189,"2","3","39","059","977100","3081",0
"SF1ST","OH","101",150190,"2","3","39","059","977100","3082",6
"SF1ST","OH","101",150191,"2","3","39","059","977100","3085",0
"SF1ST","OH","101",150192,"2","3","39","059","977100","3086",0
"SF1ST","OH","101",150193,"2","3","39","059","977100","3087",0
"SF1ST","OH","101",150194,"2","3","39","059","977100","3088",0
"SF1ST","OH","101",150195,"2","3","39","059","977100","3089",13
"SF1ST","OH","101",150196,"2","3","39","059","977100","3090",0
"SF1ST","OH","101",150197,"2","3","39","059","977100","3091",0
"SF1ST","OH","101",150198,"2","3","39","059","977100","3092",6
"SF1ST","OH","101",150199,"2","3","39","059","977100","3095",0
"SF1ST","OH","101",150200,"2","3","39","059","977100","3096",8
"SF1ST","OH","101",150201,"2","3","39","059","977100","3111",0
"SF1ST","OH","101",150202,"2","3","39","059","977100","3112",20
"SF1ST","OH","101",150203,"2","3","39","059","977100","3113",0
"SF1ST","OH","101",150204,"2","3","39","059","977100","3120",15
"SF1ST","OH","101",150205,"2","3","39","059","977100","3121",72
"SF1ST","OH","101",150206,"2","3","39","059","977100","3122",0
"SF1ST","OH","101",150207,"2","3","39","059","977100","3123",10
"SF1ST","OH","101",150208,"2","3","39","059","977100","3124",4
"SF1ST","OH","101",150209,"2","3","39","059","977100","3125",10
"SF1ST","OH","101",150210,"2","3","39","059","977100","3126",1
"SF1ST","OH","101",150211,"2","3","39","059","977100","3127",61
"SF1ST","OH","101",150212,"2","3","39","059","977100","3131",2
"SF1ST","OH","101",150213,"2","3","39","059","977100","3132",1
"SF1ST","OH","101",150214,"2","3","39","059","977100","3134",0
"SF1ST","OH","101",150215,"2","3","39","059","977100","3135",0
"SF1ST","OH","101",150216,"2","3","39","059","977100","3137",0
"SF1ST","OH","101",150217,"2","3","39","059","977100","3139",2
"SF1ST","OH","101",150219,"2","3","39","059","977100","4000",0
"SF1ST","OH","101",150220,"2","3","39","059","977100","4001",44
"SF1ST","OH","101",150221,"2","3","39","059","977100","4002",0
"SF1ST","OH","101",150222,"2","3","39","059","977100","4003",77
"SF1ST","OH","101",150223,"2","3","39","059","977100","4004",0
"SF1ST","OH","101",150224,"2","3","39","059","977100","4005",0
"SF1ST","OH","101",150225,"2","3","39","059","977100","4006",0
"SF1ST","OH","101",150226,"2","3","39","059","977100","4007",26
"SF1ST","OH","101",150227,"2","3","39","059","977100","4008",14
"SF1ST","OH","101",150228,"2","3","39","059","977100","4009",15
"SF1ST","OH","101",150229,"2","3","39","059","977100","4038",0
"SF1ST","OH","101",150230,"2","3","39","059","977100","4039",4
"SF1ST","OH","101",150231,"2","3","39","059","977100","4040",33
"SF1ST","OH","101",150232,"2","3","39","059","977100","4042",13
"SF1ST","OH","101",150233,"2","3","39","059","977100","4043",13
"SF1ST","OH","101",150234,"2","3","39","059","977100","4045",0
"SF1ST","OH","101",150235,"2","3","39","059","977100","4046",3
"SF1ST","OH","101",150236,"2","3","39","059","977100","4047",8
"SF1ST","OH","101",150237,"2","3","39","059","977100","4048",8
"SF1ST","OH","101",150238,"2","3","39","059","977100","4049",0
"SF1ST","OH","101",150239,"2","3","39","059","977100","4050",0
"SF1ST","OH","101",150240,"2","3","39","059","977100","4051",0
"SF1ST","OH","101",150241,"2","3","39","059","977100","4052",87
"SF1ST","OH","101",150242,"2","3","39","059","977100","4053",0
"SF1ST","OH","101",150243,"2","3","39","059","977100","4054",5
"SF1ST","OH","101",150244,"2","3","39","059","977100","4055",0
"SF1ST","OH","101",150245,"2","3","39","059","977100","4056",42
"SF1ST","OH","101",150246,"2","3","39","059","977100","4057",2
"SF1ST","OH","101",150247,"2","3","39","059","977100","4058",0
"SF1ST","OH","101",150248,"2","3","39","059","977100","4059",4
